,time,latitude,longitude,elevation
1559,2020-10-09 13:47:24,52.390752844,9.701622007,55.89
1560,2020-10-09 13:47:26,52.390747564,9.701620666,56.37
1561,2020-10-09 13:47:29,52.390747145,9.701627707,55.89
1562,2020-10-09 13:47:31,52.390747899,9.701622259,55.89
1563,2020-10-09 13:47:33,52.390752006,9.701612955,55.89
1564,2020-10-09 13:47:34,52.390760975,9.701605244,55.89
1565,2020-10-09 13:47:37,52.390779583,9.701574482,56.37
1566,2020-10-09 13:47:38,52.390781594,9.70155973,56.37
1567,2020-10-09 13:47:39,52.390783858,9.701553695,56.37
1568,2020-10-09 13:47:40,52.390774218,9.701546654,56.37
1569,2020-10-09 13:47:43,52.390763992,9.701531148,56.37
1570,2020-10-09 13:47:47,52.390759466,9.701531986,56.37
1571,2020-10-09 13:47:48,52.390759466,9.701525364,56.37
1572,2020-10-09 13:47:52,52.3907681,9.701471301,56.37
1573,2020-10-09 13:47:54,52.390777487,9.70143836,55.89
1574,2020-10-09 13:47:57,52.390795006,9.701393768,56.37
1575,2020-10-09 13:47:59,52.390801292,9.701364515,56.37
1576,2020-10-09 13:48:02,52.390819481,9.70131875,56.37
1577,2020-10-09 13:48:04,52.390834652,9.701290755,56.37
1578,2020-10-09 13:48:07,52.390854349,9.701243565,56.37
1579,2020-10-09 13:48:09,52.390863486,9.701208863,56.37
1580,2020-10-09 13:48:13,52.390873209,9.701149268,56.37
1581,2020-10-09 13:48:14,52.390876729,9.701136025,56.37
1582,2020-10-09 13:48:15,52.390884021,9.701119177,56.37
1583,2020-10-09 13:48:17,52.390894834,9.701086655,56.37
1584,2020-10-09 13:48:24,52.390913442,9.700968219,56.37
1585,2020-10-09 13:48:36,52.390932804,9.700769065,56.37
1586,2020-10-09 13:48:39,52.390939761,9.700718941,56.37
1587,2020-10-09 13:48:43,52.390952334,9.700657669,56.86
1588,2020-10-09 13:48:48,52.390956441,9.700583909,56.37
1589,2020-10-09 13:48:54,52.390974127,9.700477039,56.37
1590,2020-10-09 13:49:14,52.390963901,9.700415432,55.89
1591,2020-10-09 13:49:15,52.390968846,9.700396573,55.89
1592,2020-10-09 13:49:16,52.390977228,9.70037872,55.89
1593,2020-10-09 13:49:19,52.390989801,9.700330189,55.89
1594,2020-10-09 13:49:22,52.39099131,9.70027688,55.89
1595,2020-10-09 13:49:24,52.391002961,9.700251901,55.89
1596,2020-10-09 13:49:25,52.391002374,9.700236311,55.89
1597,2020-10-09 13:49:28,52.39100975,9.70018602,55.89
1598,2020-10-09 13:49:33,52.391015701,9.700119468,55.89
1599,2020-10-09 13:49:36,52.391022574,9.700090298,55.89
1600,2020-10-09 13:49:38,52.391024921,9.700060459,56.37
1601,2020-10-09 13:49:39,52.391027771,9.700045204,56.37
1602,2020-10-09 13:49:41,52.391034896,9.700020058,56.37
1603,2020-10-09 13:49:42,52.39104202,9.70001528,56.37
1604,2020-10-09 13:49:44,52.391057191,9.70002274,56.37
1605,2020-10-09 13:49:46,52.391070686,9.700023327,56.37
1606,2020-10-09 13:49:47,52.391077476,9.700029949,56.37
1607,2020-10-09 13:49:48,52.391085103,9.700033134,56.37
1608,2020-10-09 13:49:53,52.391110752,9.700021483,56.37
1609,2020-10-09 13:49:57,52.391113937,9.700026764,56.37
1610,2020-10-09 13:49:59,52.391111338,9.700027099,56.37
1611,2020-10-09 13:50:01,52.391109495,9.700021734,55.89
1612,2020-10-09 13:50:04,52.391112512,9.70000363,56.37
1613,2020-10-09 13:50:07,52.391108992,9.699959122,56.37
1614,2020-10-09 13:50:08,52.391109662,9.699946465,55.89
1615,2020-10-09 13:50:10,52.391116703,9.699923163,56.37
1616,2020-10-09 13:50:13,52.391120391,9.69987941,56.37
1617,2020-10-09 13:50:14,52.391120056,9.699864574,56.37
1618,2020-10-09 13:50:15,52.39111905,9.699853258,56.37
1619,2020-10-09 13:50:16,52.391116032,9.699841607,56.37
1620,2020-10-09 13:50:17,52.391108321,9.699831549,56.37
1621,2020-10-09 13:50:18,52.391095748,9.699826771,55.89
1622,2020-10-09 13:50:19,52.391081918,9.699829286,56.37
1623,2020-10-09 13:50:21,52.391056856,9.699841272,55.89
1624,2020-10-09 13:50:22,52.391044451,9.699843954,56.37
1625,2020-10-09 13:50:29,52.390984939,9.699843954,55.89
1626,2020-10-09 13:50:31,52.390982257,9.699851498,56.37
1627,2020-10-09 13:50:32,52.390979659,9.69985351,55.89
1628,2020-10-09 13:50:33,52.390981838,9.699859125,55.89
1629,2020-10-09 13:50:35,52.390980665,9.699861137,55.89
1630,2020-10-09 13:50:37,52.390984436,9.699870693,55.89
1631,2020-10-09 13:50:38,52.390991226,9.69986843,56.37
1632,2020-10-09 13:50:41,52.391000949,9.699857449,55.89
1633,2020-10-09 13:50:43,52.391012516,9.699855102,55.89
1634,2020-10-09 13:50:45,52.391034728,9.699880667,55.89
1635,2020-10-09 13:50:46,52.391052162,9.699881338,55.89
1636,2020-10-09 13:50:49,52.39108284,9.699872118,55.89
1637,2020-10-09 13:50:51,52.391093066,9.699861892,55.89
1638,2020-10-09 13:50:53,52.391103962,9.699858958,56.37
1639,2020-10-09 13:50:54,52.391110165,9.699854013,55.89
1640,2020-10-09 13:50:57,52.391111087,9.699819479,55.89
1641,2020-10-09 13:50:58,52.39110807,9.69980414,55.89
1642,2020-10-09 13:50:59,52.391110165,9.699789053,55.89
1643,2020-10-09 13:51:00,52.391107483,9.699774636,55.89
1644,2020-10-09 13:51:01,52.391108405,9.699760722,55.89
1645,2020-10-09 13:51:02,52.391105639,9.699748568,55.89
1646,2020-10-09 13:51:04,52.391105639,9.699720154,55.89
1647,2020-10-09 13:51:05,52.391103292,9.699704731,55.89
1648,2020-10-09 13:51:08,52.391105387,9.699659888,55.89
1649,2020-10-09 13:51:11,52.391100694,9.699611859,55.89
1650,2020-10-09 13:51:13,52.391100861,9.699581517,55.89
1651,2020-10-09 13:51:14,52.391098933,9.699569112,55.89
1652,2020-10-09 13:51:16,52.391097844,9.699537847,55.89
1653,2020-10-09 13:51:17,52.391100694,9.699519156,55.89
1654,2020-10-09 13:51:19,52.391110416,9.699490657,55.89
1655,2020-10-09 13:51:20,52.391109578,9.699479342,55.89
1656,2020-10-09 13:51:21,52.391110584,9.69946417,55.89
1657,2020-10-09 13:51:24,52.391121397,9.699422764,55.89
1658,2020-10-09 13:51:26,52.391117122,9.699401306,55.89
1659,2020-10-09 13:51:27,52.391116787,9.699386135,55.89
1660,2020-10-09 13:51:28,52.391118463,9.69937088,55.89
1661,2020-10-09 13:51:30,52.391125085,9.699339615,55.89
1662,2020-10-09 13:51:33,52.391130365,9.69929955,55.41
1663,2020-10-09 13:51:38,52.391136652,9.699271219,55.89
1664,2020-10-09 13:51:41,52.391134724,9.699273314,55.89
1665,2020-10-09 13:51:47,52.391139669,9.699278343,55.89
1666,2020-10-09 13:51:48,52.391139753,9.699280774,55.89
1667,2020-10-09 13:51:57,52.391143777,9.699273314,55.89
1668,2020-10-09 13:52:01,52.391137658,9.699264513,55.89
1669,2020-10-09 13:52:03,52.391136149,9.699246995,55.89
1670,2020-10-09 13:52:10,52.391151823,9.699144401,55.89
1671,2020-10-09 13:52:11,52.391155427,9.699128559,55.89
1672,2020-10-09 13:52:12,52.391156182,9.699113723,55.89
1673,2020-10-09 13:52:15,52.39116272,9.699068461,55.89
1674,2020-10-09 13:52:17,52.391164228,9.699039627,55.89
1675,2020-10-09 13:52:18,52.391167665,9.699023953,55.89
1676,2020-10-09 13:52:19,52.391166575,9.699011128,55.89
1677,2020-10-09 13:52:20,52.391162217,9.699002076,55.89
1678,2020-10-09 13:52:23,52.391173197,9.6989688,55.89
1679,2020-10-09 13:52:26,52.39118007,9.698923789,55.89
1680,2020-10-09 13:52:29,52.391191386,9.698882215,55.89
1681,2020-10-09 13:52:32,52.391198426,9.698833851,55.89
1682,2020-10-09 13:52:33,52.391202282,9.69881692,55.89
1683,2020-10-09 13:52:36,52.39120597,9.698778279,55.89
1684,2020-10-09 13:52:41,52.391215106,9.698712984,55.89
1685,2020-10-09 13:52:43,52.391215861,9.698685491,55.89
1686,2020-10-09 13:52:45,52.391219381,9.698674092,55.89
1687,2020-10-09 13:52:46,52.391216028,9.698676439,55.89
1688,2020-10-09 13:52:49,52.391223824,9.6986409,55.89
1689,2020-10-09 13:52:50,52.391225081,9.698626986,55.89
1690,2020-10-09 13:52:52,52.391224243,9.698596476,55.89
1691,2020-10-09 13:52:53,52.391226003,9.698581137,55.89
1692,2020-10-09 13:52:56,52.391235307,9.698539898,55.89
1693,2020-10-09 13:52:58,52.391238408,9.698513998,55.89
1694,2020-10-09 13:53:01,52.391248131,9.698472759,55.89
1695,2020-10-09 13:53:04,52.391250897,9.698427999,55.89
1696,2020-10-09 13:53:07,52.391261542,9.698382821,55.89
1697,2020-10-09 13:53:11,52.391268751,9.69833957,55.89
1698,2020-10-09 13:53:13,52.391271852,9.698306881,55.41
1699,2020-10-09 13:53:14,52.391275456,9.698289614,55.41
1700,2020-10-09 13:53:15,52.391280066,9.69827788,55.41
1701,2020-10-09 13:53:16,52.391285012,9.698270252,55.41
1702,2020-10-09 13:53:17,52.391291968,9.698264804,55.41
1703,2020-10-09 13:53:18,52.391301943,9.69826581,55.41
1704,2020-10-09 13:58:05,52.391306385,9.698276622,55.89
1705,2020-10-09 13:58:06,52.391309906,9.698262457,55.89
1706,2020-10-09 13:58:08,52.391304961,9.69825089,55.89
1707,2020-10-09 13:58:09,52.391300686,9.698249381,55.89
1708,2020-10-09 13:58:11,52.391283838,9.698263882,55.89
1709,2020-10-09 13:58:12,52.391274534,9.698279137,55.41
1710,2020-10-09 13:58:14,52.391261375,9.698320963,55.41
1711,2020-10-09 13:58:15,52.391254837,9.698336469,55.41
1712,2020-10-09 13:58:16,52.391246874,9.698349293,55.89
1713,2020-10-09 13:58:18,52.391240923,9.698383994,55.89
1714,2020-10-09 13:58:19,52.391236145,9.698395226,55.89
1715,2020-10-09 13:58:22,52.391219381,9.698401345,55.41
1716,2020-10-09 13:58:23,52.391213933,9.698400004,55.89
1717,2020-10-09 13:58:27,52.391197253,9.698393466,55.41
1718,2020-10-09 13:59:22,52.391175795,9.698367147,55.41
1719,2020-10-09 14:06:53,52.391029615,9.698339151,55.41
1720,2020-10-09 14:07:05,52.390992064,9.6983793,55.41
1721,2020-10-09 14:07:10,52.39098209,9.698365722,55.41
1722,2020-10-09 14:07:11,52.390976306,9.69836195,55.41
1723,2020-10-09 14:07:12,52.390970187,9.698371338,54.93
1724,2020-10-09 14:07:14,52.390962644,9.698398244,54.93
1725,2020-10-09 14:07:16,52.390947975,9.698426323,54.93
1726,2020-10-09 14:07:17,52.390937749,9.698439902,54.93
1727,2020-10-09 14:07:18,52.390934564,9.698455911,54.93
1728,2020-10-09 14:07:20,52.390929032,9.698488601,54.93
1729,2020-10-09 14:07:22,52.390926517,9.698521374,54.93
1730,2020-10-09 14:07:23,52.390923835,9.698536629,54.93
1731,2020-10-09 14:07:24,52.390923416,9.698554147,54.93
1732,2020-10-09 14:07:25,52.390925176,9.698570157,54.93
1733,2020-10-09 14:07:36,52.390917633,9.698618771,54.93
1734,2020-10-09 14:07:41,52.390908497,9.698635787,54.93
1735,2020-10-09 14:07:43,52.390891397,9.698656322,54.93
1736,2020-10-09 14:07:46,52.390870778,9.698697813,54.93
1737,2020-10-09 14:07:47,52.390863234,9.698702507,54.93
1738,2020-10-09 14:07:48,52.390854098,9.69870259,54.93
1739,2020-10-09 14:07:50,52.390835071,9.698690604,54.93
1740,2020-10-09 14:07:53,52.390804393,9.698676774,54.93
1741,2020-10-09 14:07:54,52.390795425,9.698669733,54.93
1742,2020-10-09 14:08:02,52.390727196,9.698641403,54.93
1743,2020-10-09 14:08:03,52.390719065,9.698634613,54.93
1744,2020-10-09 14:08:07,52.390692746,9.698626734,54.93
1745,2020-10-09 14:08:11,52.390668606,9.698610725,54.93
1746,2020-10-09 14:08:15,52.390646059,9.698605863,54.93
1747,2020-10-09 14:08:18,52.390635665,9.698595638,54.93
1748,2020-10-09 14:08:21,52.390623344,9.698588597,54.93
1749,2020-10-09 14:08:22,52.39061865,9.698588932,54.93
1750,2020-10-09 14:08:26,52.390592499,9.698574515,54.93
1751,2020-10-09 14:08:27,52.390583614,9.698574264,54.93
1752,2020-10-09 14:08:29,52.390564838,9.698567558,54.93
1753,2020-10-09 14:08:33,52.390530808,9.698563535,54.45
1754,2020-10-09 14:08:36,52.390523264,9.698558925,54.93
1755,2020-10-09 14:08:38,52.390522929,9.698561775,54.93
1756,2020-10-09 14:08:41,52.390500801,9.698557751,54.45
1757,2020-10-09 14:08:42,52.390490407,9.698552638,54.93
1758,2020-10-09 14:08:44,52.390474062,9.698531264,54.45
1759,2020-10-09 14:08:45,52.390467105,9.698515171,54.93
1760,2020-10-09 14:08:46,52.390463417,9.698496144,54.45
1761,2020-10-09 14:08:47,52.390462579,9.698475189,54.45
1762,2020-10-09 14:08:48,52.390467608,9.698458007,54.45
1763,2020-10-09 14:08:49,52.390475236,9.698444512,54.45
1764,2020-10-09 14:08:50,52.390484288,9.698439315,54.93
1765,2020-10-09 14:08:53,52.390507171,9.698440656,54.93
1766,2020-10-09 14:08:54,52.39051153,9.698443171,54.93
1767,2020-10-09 14:08:56,52.390516307,9.698461946,55.89
1768,2020-10-09 14:08:58,52.390525779,9.698480386,56.86
1769,2020-10-09 14:08:59,52.390530724,9.698480973,56.86
1770,2020-10-09 14:09:01,52.390546566,9.6984684,57.34
1771,2020-10-09 14:09:02,52.390554948,9.69846488,57.82
1772,2020-10-09 14:09:04,52.390568526,9.69846312,58.78
1773,2020-10-09 14:09:05,52.390573975,9.698456079,58.78
1774,2020-10-09 14:09:06,52.390577998,9.698445685,59.26
1775,2020-10-09 14:09:11,52.390598953,9.698406039,60.22
1776,2020-10-09 14:09:13,52.390601719,9.698377792,60.22
1777,2020-10-09 14:09:15,52.390600881,9.698341666,60.22
1778,2020-10-09 14:09:17,52.390605994,9.698307132,60.22
1779,2020-10-09 14:09:19,52.390604653,9.698280143,60.22
1780,2020-10-09 14:09:20,52.390605491,9.698268073,60.22
1781,2020-10-09 14:09:22,52.390610436,9.698240664,60.22
1782,2020-10-09 14:09:24,52.390611107,9.698210405,60.22
1783,2020-10-09 14:09:25,52.390613118,9.698194983,60.22
1784,2020-10-09 14:09:26,52.390619991,9.69817847,60.22
1785,2020-10-09 14:11:23,52.390660141,9.698139578,60.22
1786,2020-10-09 14:11:26,52.390659722,9.698146787,60.22
1787,2020-10-09 14:11:29,52.390662571,9.698163383,60.22
1788,2020-10-09 14:11:30,52.39066123,9.698172938,60.22
1789,2020-10-09 14:11:31,52.390657877,9.698181571,60.22
1790,2020-10-09 14:11:33,52.390647149,9.698197162,60.22
1791,2020-10-09 14:11:35,52.390638012,9.698205711,60.22
1792,2020-10-09 14:11:36,52.390637258,9.698210237,60.22
1793,2020-10-09 14:11:37,52.390632983,9.698201604,60.22
1794,2020-10-09 14:11:41,52.390619069,9.698184673,59.74
1795,2020-10-09 14:11:44,52.39060876,9.698164221,58.78
1796,2020-10-09 14:11:47,52.390593337,9.698145026,58.3
1797,2020-10-09 14:11:50,52.390576154,9.698133795,57.34
1798,2020-10-09 14:11:53,52.390558468,9.698127843,56.37
1799,2020-10-09 14:11:54,52.390552685,9.698122814,55.89
1800,2020-10-09 14:11:55,52.390548577,9.698115941,55.41
1801,2020-10-09 14:11:56,52.390542543,9.698112253,54.93
1802,2020-10-09 14:12:12,52.390526366,9.698089706,54.93
1803,2020-10-09 14:12:15,52.39052712,9.698044108,54.45
1804,2020-10-09 14:12:20,52.39051153,9.697979065,54.45
1805,2020-10-09 14:12:26,52.390513206,9.697909076,54.93
1806,2020-10-09 14:12:28,52.390509434,9.697878649,54.93
1807,2020-10-09 14:12:29,52.390509266,9.697863813,54.93
1808,2020-10-09 14:12:30,52.390510691,9.69785518,54.93
1809,2020-10-09 14:12:36,52.390508764,9.697789801,54.45
1810,2020-10-09 14:12:39,52.390503567,9.697743952,54.93
1811,2020-10-09 14:12:41,52.390502812,9.697716962,54.93
1812,2020-10-09 14:12:45,52.390495185,9.697680585,54.93
1813,2020-10-09 14:12:47,52.390493173,9.697658122,54.93
1814,2020-10-09 14:12:48,52.39049376,9.697642867,54.93
1815,2020-10-09 14:12:52,52.390485378,9.697584696,54.45
1816,2020-10-09 14:12:54,52.390488312,9.697566591,54.45
1817,2020-10-09 14:12:55,52.390487725,9.697558964,54.93
1818,2020-10-09 14:12:56,52.390484707,9.697551336,54.93
1819,2020-10-09 14:12:58,52.390481941,9.697525939,54.93
1820,2020-10-09 14:13:01,52.390473979,9.697482185,54.45
1821,2020-10-09 14:13:03,52.39046853,9.697460225,54.45
1822,2020-10-09 14:13:04,52.390464256,9.69745134,54.93
1823,2020-10-09 14:13:05,52.390460148,9.697443796,54.45
1824,2020-10-09 14:13:06,52.390454281,9.697438516,54.45
1825,2020-10-09 14:13:11,52.390412036,9.697409179,54.93
1826,2020-10-09 14:13:12,52.390404493,9.697406497,54.45
1827,2020-10-09 14:13:14,52.390392842,9.697397528,54.45
1828,2020-10-09 14:13:15,52.390385717,9.697395265,54.45
1829,2020-10-09 14:13:16,52.390379012,9.697397109,54.93
1830,2020-10-09 14:13:17,52.390372055,9.697394427,54.45
1831,2020-10-09 14:13:23,52.390324194,9.697365509,54.45
1832,2020-10-09 14:13:25,52.390310615,9.697363917,54.45
1833,2020-10-09 14:13:26,52.39030458,9.697358133,54.45
1834,2020-10-09 14:13:27,52.390295863,9.69735478,54.45
1835,2020-10-09 14:13:33,52.390257558,9.697351931,54.45
1836,2020-10-09 14:13:53,52.390250266,9.697355283,54.45
1837,2020-10-09 14:13:55,52.390233167,9.697345393,54.45
1838,2020-10-09 14:13:57,52.390215145,9.697342124,54.45
1839,2020-10-09 14:13:59,52.390200058,9.69732997,53.97
1840,2020-10-09 14:14:05,52.390150772,9.697312368,53.97
1841,2020-10-09 14:14:10,52.390114143,9.697288731,54.45
1842,2020-10-09 14:14:12,52.390100062,9.697282193,53.97
1843,2020-10-09 14:14:14,52.390085058,9.697279679,54.45
1844,2020-10-09 14:14:16,52.390070055,9.697266603,54.45
1845,2020-10-09 14:14:18,52.390055805,9.697261322,53.97
1846,2020-10-09 14:14:21,52.390036527,9.697249001,53.97
1847,2020-10-09 14:14:22,52.390030744,9.697249001,53.97
1848,2020-10-09 14:14:24,52.39001926,9.697242463,53.97
1849,2020-10-09 14:14:26,52.390002077,9.69723844,53.97
1850,2020-10-09 14:14:28,52.389987409,9.697224945,53.97
1851,2020-10-09 14:14:32,52.38995824,9.697212623,53.97
1852,2020-10-09 14:14:36,52.389926557,9.697205415,53.97
1853,2020-10-09 14:14:39,52.389901243,9.697193261,53.97
1854,2020-10-09 14:14:42,52.389879199,9.697186388,53.97
1855,2020-10-09 14:14:45,52.389859585,9.697165685,53.97
1856,2020-10-09 14:14:49,52.389849862,9.697122183,53.97
1857,2020-10-09 14:14:50,52.38985179,9.697116064,53.97
1858,2020-10-09 14:14:51,52.389851538,9.697109861,53.97
1859,2020-10-09 14:14:53,52.389842737,9.697099384,53.97
1860,2020-10-09 14:14:54,52.389839301,9.69708941,53.97
1861,2020-10-09 14:14:55,52.389833014,9.697078429,53.97
1862,2020-10-09 14:14:58,52.389808958,9.69705957,53.97
1863,2020-10-09 14:15:02,52.389780041,9.697048422,53.97
1864,2020-10-09 14:15:06,52.389751626,9.69702688,53.97
1865,2020-10-09 14:15:07,52.389742741,9.697023276,53.97
1866,2020-10-09 14:15:10,52.389718015,9.697020929,53.97
1867,2020-10-09 14:15:14,52.389683649,9.697035011,53.97
1868,2020-10-09 14:15:17,52.389662108,9.69705387,53.97
1869,2020-10-09 14:15:19,52.389646014,9.697063845,53.97
1870,2020-10-09 14:15:21,52.389628412,9.697078597,53.97
1871,2020-10-09 14:15:24,52.389608212,9.697103826,53.97
1872,2020-10-09 14:15:25,52.389602764,9.69710676,53.97
1873,2020-10-09 14:15:27,52.389590358,9.697108101,53.49
1874,2020-10-09 14:15:31,52.389555573,9.697094522,53.97
1875,2020-10-09 14:15:34,52.389529506,9.697093181,53.97
1876,2020-10-09 14:15:37,52.389506455,9.697095528,53.97
1877,2020-10-09 14:15:42,52.389464462,9.697074741,53.97
1878,2020-10-09 14:15:46,52.389426241,9.697072478,53.97
1879,2020-10-09 14:15:48,52.389408387,9.697074071,53.97
1880,2020-10-09 14:15:51,52.389382236,9.697059151,53.97
1881,2020-10-09 14:15:53,52.389364382,9.69705387,53.97
1882,2020-10-09 14:15:55,52.389345104,9.697044985,53.97
1883,2020-10-09 14:15:57,52.389323981,9.697040124,53.97
1884,2020-10-09 14:16:07,52.38923572,9.696998466,53.97
1885,2020-10-09 14:16:11,52.389198337,9.696985641,53.97
1886,2020-10-09 14:16:14,52.389171431,9.696969883,53.97
1887,2020-10-09 14:16:16,52.389154667,9.69696519,53.97
1888,2020-10-09 14:16:18,52.389135389,9.69695597,53.97
1889,2020-10-09 14:16:21,52.389107225,9.696949013,53.97
1890,2020-10-09 14:16:24,52.389080068,9.696935015,53.97
1891,2020-10-09 14:16:25,52.389073866,9.696933841,53.97
1892,2020-10-09 14:16:27,52.389061879,9.696922945,53.97
1893,2020-10-09 14:16:29,52.389040589,9.696926465,53.97
1894,2020-10-09 14:16:31,52.389019635,9.69692152,53.97
1895,2020-10-09 14:16:34,52.388986861,9.696921939,53.97
1896,2020-10-09 14:16:36,52.388973199,9.696917497,53.97
1897,2020-10-09 14:16:39,52.388948388,9.696914814,53.97
1898,2020-10-09 14:16:40,52.388938749,9.696911629,53.97
1899,2020-10-09 14:16:41,52.388928607,9.696904086,53.97
1900,2020-10-09 14:16:42,52.388916956,9.696898805,53.97
1901,2020-10-09 14:16:48,52.388860295,9.696883215,53.97
1902,2020-10-09 14:16:51,52.388834227,9.696869804,53.97
1903,2020-10-09 14:16:53,52.388815535,9.696864607,53.97
1904,2020-10-09 14:16:55,52.388796173,9.696853878,53.97
1905,2020-10-09 14:16:56,52.388787372,9.696846669,53.97
1906,2020-10-09 14:16:58,52.388771865,9.696844574,53.97
1907,2020-10-09 14:17:01,52.388754683,9.696835354,53.97
1908,2020-10-09 14:17:03,52.388739092,9.696836946,53.97
1909,2020-10-09 14:17:04,52.388729118,9.696835438,53.97
1910,2020-10-09 14:17:07,52.388698943,9.696819093,53.97
1911,2020-10-09 14:17:10,52.388669774,9.69680937,53.97
1912,2020-10-09 14:17:12,52.388653178,9.696795205,53.97
1913,2020-10-09 14:17:14,52.388634402,9.696790427,53.97
1914,2020-10-09 14:17:17,52.388604311,9.696775926,53.97
1915,2020-10-09 14:17:19,52.388585201,9.696775507,53.97
1916,2020-10-09 14:17:23,52.388545722,9.696758157,53.97
1917,2020-10-09 14:17:25,52.388529545,9.696747009,53.97
1918,2020-10-09 14:17:28,52.388505237,9.696734771,53.97
1919,2020-10-09 14:17:30,52.388488976,9.696728988,53.97
1920,2020-10-09 14:17:33,52.388460981,9.696729071,53.97
1921,2020-10-09 14:17:36,52.388434662,9.696720019,53.97
1922,2020-10-09 14:17:42,52.388386466,9.69671105,53.97
1923,2020-10-09 14:17:45,52.388361907,9.696699148,53.97
1924,2020-10-09 14:17:46,52.388354028,9.696693113,53.97
1925,2020-10-09 14:17:48,52.388337683,9.696687581,53.97
1926,2020-10-09 14:17:49,52.388328882,9.696679283,53.97
1927,2020-10-09 14:17:51,52.388315052,9.696672745,53.97
1928,2020-10-09 14:17:53,52.388298288,9.696670398,53.97
1929,2020-10-09 14:17:56,52.388274567,9.696659502,53.97
1930,2020-10-09 14:17:59,52.388249924,9.696652209,53.97
1931,2020-10-09 14:18:01,52.38823601,9.696654137,53.97
1932,2020-10-09 14:18:02,52.388229892,9.696652796,53.97
1933,2020-10-09 14:18:05,52.388209943,9.696635446,53.97
1934,2020-10-09 14:18:07,52.388197202,9.696611222,53.97
1935,2020-10-09 14:18:11,52.388168117,9.696576018,53.97
1936,2020-10-09 14:18:14,52.388146659,9.696563194,53.97
1937,2020-10-09 14:18:16,52.388133164,9.696549782,53.97
1938,2020-10-09 14:18:18,52.388112629,9.696540898,53.97
1939,2020-10-09 14:18:21,52.388084717,9.696524721,53.97
1940,2020-10-09 14:18:22,52.388077006,9.69652338,53.97
1941,2020-10-09 14:18:26,52.388057476,9.696510052,53.97
1942,2020-10-09 14:18:31,52.38804373,9.696475184,53.97
1943,2020-10-09 14:18:33,52.388048004,9.696476944,53.97
1944,2020-10-09 14:18:35,52.388048926,9.696480464,53.97
1945,2020-10-09 14:18:36,52.388051776,9.696480716,53.97
1946,2020-10-09 14:18:37,52.388052028,9.696482727,53.97
1947,2020-10-09 14:18:41,52.388071138,9.696424138,53.97
1948,2020-10-09 14:18:43,52.388083627,9.696393376,53.97
1949,2020-10-09 14:18:45,52.388087651,9.696366638,53.97
1950,2020-10-09 14:18:47,52.388089159,9.696343504,53.97
1951,2020-10-09 14:18:48,52.388087399,9.696333362,53.97
1952,2020-10-09 14:18:49,52.38808237,9.696326656,53.97
1953,2020-10-09 14:18:51,52.388074826,9.696326489,53.97
1954,2020-10-09 14:18:53,52.388079604,9.696329255,53.97
1955,2020-10-09 14:18:55,52.388090165,9.696359094,53.97
1956,2020-10-09 14:18:58,52.38809268,9.696387844,53.97
1957,2020-10-09 14:19:00,52.388089411,9.696401758,53.97
1958,2020-10-09 14:19:01,52.388089159,9.696412152,53.97
1959,2020-10-09 14:19:05,52.388081448,9.696436543,53.97
1960,2020-10-09 14:19:08,52.38807424,9.696433777,53.97
1961,2020-10-09 14:19:10,52.388073234,9.696428916,53.97
1962,2020-10-09 14:19:13,52.388067953,9.696423635,53.97
1963,2020-10-09 14:19:14,52.388066612,9.696423719,53.97
1964,2020-10-09 14:19:15,52.388067031,9.696427155,53.97
1965,2020-10-09 14:19:18,52.38805823,9.696425814,53.97
1966,2020-10-09 14:19:19,52.388055464,9.69642858,53.97
1967,2020-10-09 14:19:20,52.388055883,9.696431849,53.97
1968,2020-10-09 14:19:25,52.388046747,9.696420198,53.97
1969,2020-10-09 14:19:31,52.388043059,9.696489936,53.97
1970,2020-10-09 14:19:33,52.388051692,9.696523799,53.97
1971,2020-10-09 14:19:34,52.388054123,9.696540898,53.97
1972,2020-10-09 14:19:35,52.388052866,9.696553722,53.97
1973,2020-10-09 14:19:36,52.388050351,9.69656839,53.97
1974,2020-10-09 14:19:39,52.388034929,9.69658331,53.97
1975,2020-10-09 14:19:40,52.388027469,9.696585992,53.97
1976,2020-10-09 14:19:42,52.38800995,9.696586244,53.97
1977,2020-10-09 14:19:43,52.388000479,9.696583394,53.97
1978,2020-10-09 14:19:45,52.387984553,9.696574761,53.97
1979,2020-10-09 14:19:51,52.387944656,9.696547436,53.97
1980,2020-10-09 14:19:53,52.387929149,9.696545256,53.97
1981,2020-10-09 14:20:02,52.387862261,9.696509717,53.97
1982,2020-10-09 14:20:06,52.387832589,9.696501754,53.97
1983,2020-10-09 14:20:09,52.387811551,9.696493456,53.49
1984,2020-10-09 14:20:10,52.387804678,9.696489265,53.49
1985,2020-10-09 14:20:12,52.3877942,9.696473172,53.97
1986,2020-10-09 14:20:14,52.387780119,9.696468562,53.97
1987,2020-10-09 14:20:16,52.387768133,9.696473172,53.97
1988,2020-10-09 14:20:17,52.387761511,9.696471747,53.97
1989,2020-10-09 14:20:19,52.387749273,9.696468059,53.49
1990,2020-10-09 14:20:23,52.387721865,9.696452217,53.97
1991,2020-10-09 14:20:25,52.387713064,9.69643956,53.97
1992,2020-10-09 14:20:28,52.387701664,9.696414247,53.97
1993,2020-10-09 14:20:30,52.387701161,9.696395304,53.97
1994,2020-10-09 14:20:34,52.387688504,9.696348701,53.97
1995,2020-10-09 14:20:36,52.38767568,9.696323303,53.97
