0.000000000000000000e+00 1.000000000000000021e-03 2.000000000000000042e-03 3.000000000000000062e-03 4.000000000000000083e-03 5.000000000000000104e-03 6.000000000000000125e-03 7.000000000000000146e-03 8.000000000000000167e-03 9.000000000000001055e-03 1.000000000000000021e-02 1.099999999999999936e-02 1.200000000000000025e-02 1.300000000000000114e-02 1.400000000000000029e-02 1.499999999999999944e-02 1.600000000000000033e-02 1.700000000000000122e-02 1.800000000000000211e-02 1.899999999999999953e-02 2.000000000000000042e-02 2.100000000000000130e-02 2.199999999999999872e-02 2.299999999999999961e-02 2.400000000000000050e-02 2.500000000000000139e-02 2.600000000000000228e-02 2.699999999999999969e-02 2.800000000000000058e-02 2.900000000000000147e-02
6.479894410169767527e-02 1.904544081145167697e-02 6.527034038254492243e-02 5.525495774558678019e-02 6.632481271239963616e-02 5.943781704257061760e-02 6.592957492239867601e-02 9.120823471293490470e-02 4.202071856280972795e-02 1.048684445540167404e-01 5.963925640809829287e-02 9.307865243306565062e-02 6.359583650957552348e-02 1.044158751808882124e-01 7.196399929733113265e-02 7.975983161904549867e-02 1.073666827652213773e-01 6.717522621735928789e-02 1.042958238413429772e-01 7.524793327932106923e-02 1.157562957527602382e-01 6.026073647193909422e-02 1.187322904905078746e-01 8.488898859050564294e-02 8.947117985182861943e-02 1.018102892936451620e-01 9.228585537793429494e-02 1.037105915942663215e-01 7.508564674528667160e-02 1.308257561425209270e-01
