Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,16898.868,,meat,kg,T,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,4,,meat,shipments,T,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,4,,meat,,T,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,217.728,,oil,kg,T,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,65,,oil,,T,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,1,,skeletons,,S,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,OM,,10,,live,,S,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ZA,IT,EC,,171,shoes,,,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ZA,IT,HN,,3,leather products (small),,,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ZA,IT,HN,,50,skins,,,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ZA,IT,XX,,584,skins,,,
1979,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,ZA,IT,XX,,5,leather items,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,XX,,19,,bodies,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,XX,,45,,carapaces,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,XX,,6,,carvings,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CA,XX,,46,,oil,flasks,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,,6,carvings,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,1,carapaces,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,NL,GB,XX,,1,carvings,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,3,carvings,,,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MY,,10,,unspecified,,T,
1979,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,VU,GB,XX,,1,carvings,,,
1979,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,1,bodies,,P,
1979,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,TC,,2,,carapaces,,P,
1979,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,SC,,,617,scales,kg,,
1979,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,EC,,1,,specimens,shipments,S,
1979,I,Lepidochelys kempii,Reptilia,Testudines,Cheloniidae,Lepidochelys,CA,MX,,81,,bodies,,S,
1979,I,Lepidochelys kempii,Reptilia,Testudines,Cheloniidae,Lepidochelys,CA,US,,75,,bodies,,S,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,AT,IT,EC,,1,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,AT,IT,MX,,55,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,AT,IT,MX,,48,leather items,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,AU,IT,EC,,1,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,AU,IT,XX,,32,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,CA,IT,MX,,63,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,CH,IT,MX,,17,shoes,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,EC,,17,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,EC,,30,leather items,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,MX,,1679,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,MX,,911,skins,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,MX,,1122,leather items,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,XX,,383,leather products (small),,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DE,IT,XX,,18,leather items,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DK,IT,EC,,151,skins,,,
1979,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,DK,IT,EC,,347,leather items,,,
