Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1977,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,GB,MU,,,4,live,,Z,
1977,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,GB,MU,,8,,live,,,
1977,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,AT,IN,BT,,1,trophies,,,
1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AE,ZA,,,6,live,,,
1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,BR,ZA,,,1,skins,,,
1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,,1,trophies,,,
1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,KE,ZA,,,6,live,,,
1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,1,skins,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,,,1,horns,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,BW,,1,,trophies,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,4,feet,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,horns,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,skins,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,specimens,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,trophies,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,BW,,1,,trophies,,P,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,,1,horns,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,VE,ZA,,,2,feet,,,
1977,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,VE,ZA,,,2,trophies,,,
1977,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,DD,XX,,140,,skins,,,
1977,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,XX,DD,XX,,140,skins,,,
1977,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,CH,MN,,1,,trophies,,,
1977,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,DE,CH,XX,,1,trophies,,,
1977,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,IL,CY,,,5,live,,S,
1977,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,SE,DK,XX,,2,live,,Z,
1977,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,US,CA,,,4,live,,Z,
1977,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,US,CA,,,2,live,,,
1977,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,US,NO,,,6,live,,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CA,DE,CH,,1,live,,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CA,DE,,1,,live,,Z,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,GB,XX,,6,garments,,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DD,CH,XX,,200,cloth,g,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DD,XX,,200,,cloth,g,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,ES,GB,XX,,5,garments,,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,FR,GB,XX,,3,cloth,m,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,GB,CH,XX,,100,cloth,g,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,GB,CH,,100,,cloth,g,S,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,GB,XX,,390,cloth,m,,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,CA,,,2,live,,Z,
1977,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,CA,,,1,live,,,C
1977,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,ZA,GB,XX,,1,live,,,
1977,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,GB,PA,,12,,live,,,
1977,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DD,XX,,5,,live,,,
1977,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DE,FR,,,1,live,,Z,C
1977,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DE,FR,,1,,live,,,C
1977,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,US,CA,,,1,live,,Z,C
1977,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,XX,DD,,,3,live,,,
1977,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,ZA,CA,,,1,live,,Z,C
1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,DD,DE,ID,,2,live,,,
1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,DD,XX,,2,,live,,,
1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,DE,ID,,2,,live,,Z,
1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,DE,ID,,1,,live,,,C
1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,DE,ID,,2,,live,,,
1977,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,DE,IN,,,3,live,,,
1977,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,DE,NL,,3,,live,,,C
1977,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,IL,DE,,,1,live,,,C
1977,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,JP,IN,,,2,live,,,
1977,I,Blastocerus dichotomus,Mammalia,Artiodactyla,Cervidae,Blastocerus,DE,PY,,2,,live,,,C
1977,I,Dama dama mesopotamica,Mammalia,Artiodactyla,Cervidae,Dama,DD,DE,,,1,live,,,C
1977,I,Ozotoceros bezoarticus,Mammalia,Artiodactyla,Cervidae,Ozotoceros,DE,PY,,1,,live,,,C
1977,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,CA,US,,2,,live,,Z,
1977,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,DE,SC,,1,,trophies,,P,
1977,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,IT,CH,IT,,1,live,,N,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,1,carapaces,,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,1,unspecified,,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BM,CR,,,2000,eggs,,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,CH,XX,,737,soup,cartons,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,KY,,710,meat,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,1004,,calipee,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,45,,meat,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,NI,,574,,calipee,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,31819,,meat,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,SO,,18568,,meat,kg,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,3073,,bones,kg,T,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,907,,calipee,kg,T,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,14,,scales,kg,T,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CH,XX,,121,soup,cartons,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CR,,,70,live,,,
1977,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PG,,,1,skulls,,,
1977,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,ID,,20,,live,,,
1977,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,IT,,871,,leather items,,,
1977,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,NL,,55,,carapaces,kg,,
1977,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,SC,,1,,carapaces,,,
1977,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,RE,MG,,,2,bodies,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,9,bodies,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,1,carapaces,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,3,unspecified,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,JP,,1,,bodies,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,PH,,1,,bodies,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,SC,,2,,bodies,,,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,DE,MV,,1,,unspecified,,P,
1977,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,PG,,,1,unspecified,,,
1977,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,ES,MX,138,,shoes,,,
1977,I,Chinchilla spp.,Mammalia,Rodentia,Chinchillidae,Chinchilla,HU,DE,US,,400,live,,,C
1977,I,Chinchilla spp.,Mammalia,Rodentia,Chinchillidae,Chinchilla,HU,DE,,,1600,live,,,C
1977,I,Crocodylus moreletii,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,CA,,,1,live,,Z,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AR,DK,TG,,3,live,,Q,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,ZA,,,1,live,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,KE,,6,,skins,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,ZM,,2,,skins,,H,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,1262,,skins,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,ZA,,1,,bodies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,ZA,,,1,bodies,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,BW,,2,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ET,,2,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,GB,XX,,1,trophies,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,IL,,4,,live,,,C
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,KE,,1,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,NA,,2,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,PL,,3,,live,,,C
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,SD,,3,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ZM,,9,,trophies,,P,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,GB,XX,,1,trophies,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,CH,XX,,12,skins,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,GB,XX,,2,skins,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,MG,,,5,bodies,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,MG,,,1,feet,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,MG,,,1,skins,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,MG,,,1,skulls,,,
1977,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,KE,,1,,leather products (small),,,
1977,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,GB,XX,,2,live,,,
1977,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,CH,TG,,3,,live,,P,
1977,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,NO,DK,,3,,live,,Z,
1977,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,AU,NL,,1,,live,,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,AR,CL,,,10946.396,timber,m,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,BE,CL,,,7407.19,timber,m,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,DE,CL,,,1562.059,timber,m,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,JP,CL,,,47,timber,m3,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,JP,CL,,,21943.700,timber,m,,
1977,I,Fitzroya cupressoides,,Pinales,Cupressaceae,Fitzroya,NL,CL,,,13554.533,timber,m,,
1977,I,Dermochelys coriacea,Reptilia,Testudines,Dermochelyidae,Dermochelys,AU,PG,,,1,carapaces,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,DE,IN,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,DE,,1,,live,,Z,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,1,,ivory carvings,,P,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,27,,live,,Q,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,IN,1,,live,,Z,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,IN,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DD,DE,IN,,2,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DD,XX,,4,,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,GB,TH,,6,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,6,,live,,Z,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,1,,live,,,C
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,2,,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DK,SE,,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,FR,GB,,2,live,,Q,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,FR,TH,2,,live,,Q,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HU,GB,HU,,3,live,,,C
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KW,DE,IN,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,GB,XX,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PL,IN,,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PY,DE,IN,,1,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SE,DK,,1,,live,,Z,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SE,GB,,4,,live,,Q,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SU,DE,IN,,2,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TN,IN,,,11,live,,,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,,27,live,,Q,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ZC,DE,IN,,1,live,,,
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,ES,DE,,,2,live,,,C
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,FR,DE,,,2,live,,,C
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AE,SU,1,,live,,,
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,IT,XX,4,,live,,,
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,NL,DE,,,1,live,,,C
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,SE,FI,,2,,live,,B,
1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,US,AU,,,4,live,,,
1977,I,Falco peregrinus tundrius,Aves,Falconiformes,Falconidae,Falco,US,DE,US,,1,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AU,GB,,2,,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AU,ZA,,,1,skins,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,DE,IN,,1,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,DE,,1,,live,,Z,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,FR,CH,1,,live,,Z,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,FR,,1,,live,,B,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,US,,1,,skins,,P,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,ZA,,,1,bodies,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CH,ZA,,2,,skins,,P,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DD,DE,NA,,1,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DD,XX,,1,,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,CH,XX,,6,skins,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,KE,,1,,trophies,,P,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,18,,live,,Z,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,DE,NA,,1,,live,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,FR,CH,XX,,1,live,,B,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,ZA,,,1,skins,,,
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,NL,GB,,,2,live,,,C
1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,TN,DE,NA,,2,live,,,
1977,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,CH,NL,,2,,live,,S,C
1977,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,DE,VE,,1,,live,,Z,
1977,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,GB,NL,,1,,live,,Z,C
1977,I,Leopardus jacobitus,Mammalia,Carnivora,Felidae,Leopardus,DE,AF,,1,,trophies,,P,
1977,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,IE,,1,,live,,Z,C
1977,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,NL,TH,1,,live,,Z,
1977,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,NL,,1,,live,,Z,C
1977,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,DD,IN,,,2,live,,,
1977,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,DD,XX,,2,,live,,,
1977,I,Panthera leo persica,Mammalia,Carnivora,Felidae,Panthera,XX,DD,,,2,live,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AT,CH,XX,,1,garments,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AU,NZ,,2,,live,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,BE,GB,XX,,18,skins,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CA,GY,,1,,skins,,P,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,3,,live,,Z,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,3,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CH,GB,BR,,5,skins,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DD,DE,CH,,2,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DD,XX,,1,,live,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,AT,,3,,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,BR,,6,,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,4,,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,DD,,1,,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,ES,,1,,trophies,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,TH,,1,,trophies,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,XX,DE,1,,skins,,S,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,ES,GB,BR,,15,skins,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,ES,GB,XX,,5,skins,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,IT,CH,,,1,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,IT,DE,DD,,1,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,JP,CA,,,1,garments,,,
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,RO,CH,,,2,live,,,C
1977,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,ZA,GB,XX,,2,skins,,,
1977,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AT,CH,,,1,live,,,C
