Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1983,I,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,PY,,800,,skins,,T,
1983,I,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,US,BR,,1,,specimens,,S,
1983,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,IT,XX,84,,shoes,,,I
1983,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,XX,,1,,leather products (small),,,I
1983,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,CH,GB,,6,,live,,T,C
1983,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,CH,NL,,12,,live,,T,C
1983,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,XX,GB,,,4,live,,,C
1983,I,Branta canadensis leucopareia,Aves,Anseriformes,Anatidae,Branta,JP,US,,15,,live,,Z,C
1983,I,Branta canadensis leucopareia,Aves,Anseriformes,Anatidae,Branta,JP,US,,,15,live,,,
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,BR,CA,,,2,live,,,C
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,CA,US,,10,,live,,B,
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,CH,NL,,1,,live,,T,C
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,DD,DE,,2,,live,,Z,C
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,PL,CH,,,1,live,,,C
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,US,CA,,,3,live,,,C
1983,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,US,CA,,1,,live,,,
1983,I,Alocasia spp.,,Arales,Araceae,Alocasia,US,EC,,1137,,specimens,,S,
1983,I,Alocasia zebrina,,Arales,Araceae,Alocasia,US,PH,,3,,live,,T,A
1983,I,Araucaria araucana,,Pinales,Araucariaceae,Araucaria,US,CL,,,2,seeds,kg,,
1983,I,Alouatta palliata,Mammalia,Primates,Atelidae,Alouatta,US,CR,,,1,live,,S,
1983,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CR,NI,XX,,4,live,,Q,
1983,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CU,NI,,,1,live,,P,
1983,I,Ateles geoffroyi ornatus,Mammalia,Primates,Atelidae,Ateles,TH,US,XX,,2,live,,Z,
1983,I,Brachyteles arachnoides,Mammalia,Primates,Atelidae,Brachyteles,US,BR,,1,,bodies,,S,
1983,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,GB,DE,XX,,49,ivory carvings,,T,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,,3,bone products,,P,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,20,,specimens,kg,S,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,,2,specimens,,P,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,,20,specimens,,S,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,CA,US,,,1,unspecified,,,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,1,bones,,,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,2,carvings,,,
1983,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,CA,,1,,bone products,,,
1983,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,ID,CA,,,1,carvings,,,
1983,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,ID,XX,3,,unspecified,,,
1983,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,JP,XX,9,,meat,,,I
1983,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,IS,,2.268,,specimens,kg,S,
1983,I,Acrantophis spp.,Reptilia,Serpentes,Boidae,Acrantophis,DE,US,MG,,6,live,,T,C
1983,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,CH,DE,US,3,,live,,P,C
1983,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,CH,DE,US,,3,live,,T,C
1983,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,US,,3,3,live,,T,C
1983,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,US,CA,,,1,live,,B,
1983,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,DE,US,,6,,live,,T,C
1983,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,CH,DE,CA,,2,live,,T,C
1983,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,CH,DE,US,2,,live,,P,C
1983,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,DE,CA,,10,,live,,T,C
1983,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,DE,CA,,,10,live,,,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,CH,DE,CA,,2,live,,T,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,CH,DE,US,2,,live,,P,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,CA,,20,,live,,T,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,CA,,,20,live,,,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,FR,GB,,,6,live,,B,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,,2,live,,,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,DD,,2,,live,,,I
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,DE,CA,,2,live,,T,C
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,DE,CA,2,,live,,,I
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,DE,XX,2,,live,,,I
1983,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,ZC,DE,CA,,3,live,,T,C
1983,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,XX,,2,,leather products (small),,,I
1983,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,BH,US,,,3,live,,Z,C
1983,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,JP,US,,11,,live,,Z,C
1983,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,LY,US,,,2,live,,T,C
1983,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,LY,US,,,2,live,,Z,C
1983,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,LY,US,,,3,live,,Z,
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,KR,US,,,3,live,,T,C
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,SE,CA,,,2,horns,,,
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,20,,meat,kg,T,
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,1,,trophies,,,
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,IT,US,13,,shoes,,T,
1983,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,ZA,US,,,1,trophies,,,
1983,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,BE,DE,,,2,live,,Z,C
1983,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,CA,US,,1,,live,,Z,
1983,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,CU,CA,,,1,live,,Z,
1983,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,US,CA,,,2,live,,Z,
1983,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,DE,DK,XX,,3,live,,T,
1983,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,JP,CN,,,5000,cloth,kg,T,
1983,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,US,JP,CN,27,,garments,,T,
1983,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,DE,DD,,2,,live,,T,C
1983,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,DE,DD,,,2,live,,,C
1983,I,Bubalus mindorensis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,HK,XX,262,,horn products,,T,
1983,I,Bubalus quarlesi,Mammalia,Artiodactyla,Bovidae,Bubalus,MY,DE,,,1,live,,Z,C
1983,I,Capra falconeri megaceros,Mammalia,Artiodactyla,Bovidae,Capra,US,US,CA,,8,live,,Z,
1983,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,FR,NP,,,1,trophies,,H,
1983,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,NP,,,4,trophies,,H,
1983,I,Hippotragus niger,Mammalia,Artiodactyla,Bovidae,Hippotragus,ZA,ZW,,12,,feet,,H,
1983,I,Hippotragus niger,Mammalia,Artiodactyla,Bovidae,Hippotragus,ZA,ZW,,8,,skins,,H,
1983,I,Hippotragus niger,Mammalia,Artiodactyla,Bovidae,Hippotragus,ZA,ZW,,8,,skulls,,H,
1983,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,TZ,,1,,trophies,,,
1983,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZM,,1,,trophies,,,
1983,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZW,,2,,trophies,,,
1983,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,DD,CN,,2,,live,,Z,
1983,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,CN,,,2,live,,Z,
1983,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,NP,,,1,trophies,,H,
1983,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,KR,US,,,6,live,,T,C
1983,I,Oryx spp.,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZA,,,1,skulls,,,
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AE,US,,,3,live,,Z,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,BR,US,,,12,live,,Z,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,JP,US,,,2,live,,T,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,JP,US,,12,,live,,Z,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,KR,US,,,6,live,,,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LY,US,,,8,live,,Z,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NL,US,,,3,live,,T,C
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,CA,,1,,live,,T,
1983,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,DE,ZA,1,,trophies,,,
1983,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,AE,CH,,,4,live,,N,C
1983,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,AE,US,,,5,live,,Z,C
1983,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CA,US,,1,,live,,,
1983,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,DD,,,3,live,,,C
1983,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,US,,,3,live,,Z,C
1983,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,ES,MN,1,,trophies,,P,
1983,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,MN,,11,,trophies,,P,
1983,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,MN,,4,,trophies,,,
1983,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,SU,MN,3,,trophies,,P,
1983,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,ES,,4,,trophies,,,
1983,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,GB,XX,800,,skins,kg,T,
1983,I,Buceros bicornis homrai,Aves,Coraciiformes,Bucerotidae,Buceros,US,BE,MM,6,,live,,T,
1983,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,HK,TH,1,,leather items,,T,
1983,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,HK,XX,1,,leather items,,,I
1983,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,XX,,8,,skulls,,,I
1983,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,GB,DE,,,2,live,,T,A
1983,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,GB,US,,30,,live,,,
1983,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,US,GB,,2,,live,,T,A
1983,I,Echinocereus ferreirianus lindsayi,,Caryophyllales,Cactaceae,Echinocereus,GB,US,,1,,live,,,A
1983,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,GB,US,,1,,live,,,A
1983,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,GB,US,,1,,live,,,
1983,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,GB,US,,2,,live,,,A
1983,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,GB,US,,10,,live,,,
1983,I,Leuchtenbergia principis,,Caryophyllales,Cactaceae,Leuchtenbergia,GB,US,,10,,live,,,
1983,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,AT,DE,,,2,live,,T,A
1983,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,GB,US,,17405,,live,,,A
1983,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,AT,DE,,,1,live,,T,A
1983,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,GB,DE,,,4,live,,T,A
1983,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,GB,US,,8,,live,,,A
1983,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,GB,US,,2,,live,,,A
1983,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,AU,US,,,5,seeds,,T,
1983,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,DE,US,,,5,seeds,,T,
1983,I,Sclerocactus papyracanthus,,Caryophyllales,Cactaceae,Sclerocactus,GB,US,,10,,live,,,
1983,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,GB,US,,10,,live,,,
1983,I,Turbinicarpus laui,,Caryophyllales,Cactaceae,Turbinicarpus,DE,US,,,1,live,,T,A
1983,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,AT,US,,,4,live,,T,A
1983,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,DE,US,,,2,live,,T,A
1983,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,GB,IN,,25,,live,,,A
1983,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,10,,live,,,
1983,I,Turbinicarpus pseudopectinatus,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,10,,live,,,
1983,I,Turbinicarpus pseudopectinatus,,Caryophyllales,Cactaceae,Turbinicarpus,ZC,US,,,1,live,,T,A
1983,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,GB,IN,,165,,live,,,A
1983,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,20,,live,,,
1983,I,Turbinicarpus valdezianus,,Caryophyllales,Cactaceae,Turbinicarpus,DE,US,,,1,live,,T,A
1983,I,Turbinicarpus valdezianus,,Caryophyllales,Cactaceae,Turbinicarpus,IT,US,,,1,live,,T,A
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,DE,,1,1,live,,Z,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DD,DE,,2,1,live,,Z,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,AT,FR,,1,live,,,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,AT,,1,,live,,Z,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,CH,,1,,live,,Z,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,CH,,,1,live,,,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,PL,,1,,live,,Z,C
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,HK,GB,XX,,922,hair,g,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,GB,XX,,5,cloth,m,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,BE,FR,38,,cloth,m2,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,FR,BE,83,,cloth,m2,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,BE,,12,cloth,pieces,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,XX,,361,hair,g,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,XX,,11,hair,kg,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,,7629,,cloth,m2,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,,94,,cloth,m2,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,KW,GB,XX,,97,hair,g,T,
1983,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,FR,CH,,1,live,,Z,C
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,DE,DK,XX,,1,skulls,,E,
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,DE,NL,,2,,live,,Z,C
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,DE,,,3,live,,T,C
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,DE,,3,,live,,Z,C
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,NL,,2,,live,,Z,C
1983,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,NL,DE,,,2,live,,Z,C
1983,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,HK,JP,GY,3,,live,,Z,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,AU,US,,10,2,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,BR,US,,,15,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,CA,US,,,3,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,CA,US,,3,,live,,Z,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,CH,US,,1,,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,CH,US,,,1,live,,Z,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,DE,GB,,,2,live,,B,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,DE,US,,1,,live,,S,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,DE,US,,1,2,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,US,,4,1,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,HK,JP,GY,,3,live,,T,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,JP,GY,,14,,live,,T,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,SE,US,,,1,live,,Z,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,SE,US,,1,,live,,Z,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,87,,specimens,,T,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,GB,US,3,,live,,B,C
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,US,,,1,live,,Z,
1983,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,US,,1,1,live,,,C
1983,I,Saguinus bicolor,Mammalia,Primates,Cebidae,Saguinus,DE,FR,,,1,live,,S,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DD,NL,,2,,live,,Z,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DE,DK,XX,,1,skulls,,E,
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,FR,GB,,,2,live,,T,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,GA,GB,,,2,live,,S,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,JP,GB,XX,2,,live,,T,
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,JP,GB,,,2,live,,T,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,NL,DE,,,4,live,,T,C
1983,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,QA,GB,,,4,live,,T,C
1983,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,CU,DE,XX,,1,live,,Z,
1983,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,US,NL,XX,6,,live,,,
1983,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,US,VE,,1,,live,,T,
1983,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,DK,XX,,1,skulls,,E,
1983,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,JP,US,XX,2,,live,,Z,
1983,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,KR,US,,,5,live,,T,C
1983,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,US,KN,,9,,live,,S,
1983,I,Cercopithecus diana,Mammalia,Primates,Cercopithecidae,Cercopithecus,US,KN,,16,,specimens,,S,
1983,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,DE,DD,,2,,live,,T,C
1983,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,IE,GB,XX,,2,live,,Z,
1983,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,KR,US,,,2,live,,T,C
1983,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,,1,live,,Z,
1983,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,MC,,15,,live,,T,
1983,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,DK,DE,,,2,live,,Z,C
1983,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,JP,DE,,,2,live,,T,C
1983,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,JP,US,,,2,live,,T,
1983,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,NL,DE,,,2,live,,Z,C
1983,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,US,JP,XX,,2,live,,Q,
1983,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,AU,US,,1,,live,,Z,
1983,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,JP,DE,,1,live,,Z,
