Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1980,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,HK,US,,4,,live,,B,
1980,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,HN,NI,,,2,live,,Q,
1980,I,Ateles geoffroyi frontatus,Mammalia,Primates,Atelidae,Ateles,US,BO,,1,,live,,P,
1980,I,Ateles geoffroyi ornatus,Mammalia,Primates,Atelidae,Ateles,AU,US,,4,,live,,,
1980,I,Ateles geoffroyi ornatus,Mammalia,Primates,Atelidae,Ateles,JP,US,,,1,live,,T,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,CH,CA,,,2,carvings,,,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,DE,CA,,,156,carvings,,,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,FR,CA,,,13,carvings,,,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,1,carvings,,,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,IT,CA,,,1,carvings,,,
1980,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,JP,CA,,,1,carvings,,,
1980,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CA,IS,,3600,,specimens,kg,S,
1980,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,NO,,,300,bones,,S,
1980,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,US,CA,,,2,live,,B,
1980,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,CH,DE,CH,1,,live,,P,
1980,I,Acrantophis madagascariensis,Reptilia,Serpentes,Boidae,Acrantophis,DE,CH,,,1,live,,,C
1980,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,1,,live,,S,C
1980,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,4,,live,,S,
1980,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,,5,live,,Z,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,CH,GB,,1,skulls,,S,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,CH,,1,,skulls,,S,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,GB,,12,,live,,Z,C
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,GB,,,7,live,,Z,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,DE,GB,,,7,live,,,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,4,4,live,,S,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,GB,,,2,live,,Z,
1980,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,GB,,,2,live,,,
1980,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,CH,,,2,live,,,C
1980,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,DK,DE,,2,,live,,B,
1980,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,DK,DE,,2,2,live,,Z,C
1980,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,DE,DK,,,1,live,,B,C
1980,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,DE,DK,,,1,live,,Z,C
1980,I,Bubalus quarlesi,Mammalia,Artiodactyla,Bovidae,Bubalus,DE,MY,,1,,live,,Z,
1980,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,AT,NP,,,2,skins,,H,
1980,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,AU,NP,,,1,skins,,H,
1980,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,CH,NP,,,2,skins,,H,
1980,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,IT,NP,,,3,skins,,H,
1980,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,NP,,,3,skins,,H,
1980,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AT,DE,,,1,live,,Z,C
1980,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,,2,trophies,,,
1980,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,US,ZA,,,2,trophies,,,
1980,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,AU,NP,,,1,skins,,H,
1980,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,CH,NP,,,2,skins,,H,
1980,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,DD,NP,,,1,skins,,H,
1980,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,NP,,,2,skins,,H,
1980,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,US,,2,,live,,Z,C
1980,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,CH,US,,,2,live,,Z,
1980,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IL,US,,,4,live,,Z,
1980,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,OM,US,,,5,live,,S,
1980,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,MN,,9,,trophies,,P,
1980,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,GB,SG,XX,3,,horn carvings,,T,
1980,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,HK,XX,2,,carvings,,T,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CA,US,PE,,1,skulls,,S,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,DE,CH,1,,skins,,E,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,CH,,,1,skins,,E,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,PE,,4,,live,,Z,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,FR,CH,,,2,live,,,C
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,FR,DE,,,1,live,,Z,C
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,GB,FR,BE,,2,unspecified,,,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,FR,PE,97,,cloth,m,,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,XX,,2,unspecified,,,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,IT,XX,,49,cloth,m,,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,PE,,,40,bones,kg,,
1980,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,PE,,25,,skeletons,,S,
1980,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,FR,DE,,,1,live,,Z,C
1980,I,Vulpes velox hebes,Mammalia,Carnivora,Canidae,Vulpes,CA,US,,10,,live,,B,
1980,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,DE,NL,,1,,live,,Z,C
1980,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,PE,US,,15,,live,,,
1980,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,GB,,9,,feathers,,P,
1980,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,XX,,1,,feathers,,P,
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,DE,GB,,1,,live,,Z,C
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,DE,GB,,,2,live,,Z,
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,DE,GB,,,2,live,,,
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,IT,BO,,16,,live,,Z,
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,US,GB,,,4,live,,Z,
1980,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,US,GB,,,4,live,,,
1980,I,Leontopithecus spp.,Mammalia,Primates,Cebidae,Leontopithecus,ZA,US,,2,,live,,Z,
1980,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,AU,US,,6,,live,,,
1980,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,US,,,2,live,,Z,C
1980,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,,5,live,,B,
1980,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,BR,,5,,live,,S,
1980,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,AE,GB,,,2,live,,,
1980,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,GB,GB,,2,,live,,Z,
1980,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,GB,US,,,10,live,,S,C
1980,I,Saimiri oerstedii,Mammalia,Primates,Cebidae,Saimiri,HK,GB,BO,4,,live,,B,
1980,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,BE,DE,ZC,,3,live,,Z,
1980,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,CH,DE,,1,,skulls,,S,
1980,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,DE,CH,XX,,2,live,,,
1980,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,JP,CA,,,3,live,,,
1980,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,DE,IN,,3,,live,,Z,
1980,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,US,LK,,4,,live,,Z,
1980,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,ZC,DE,ZC,,1,live,,Z,
1980,I,Cervus eldii,Mammalia,Artiodactyla,Cervidae,Cervus,US,CA,,1,,live,,Z,C
1980,I,Cervus eldii,Mammalia,Artiodactyla,Cervidae,Cervus,US,DE,DD,1,,live,,Z,
1980,I,Cervus eldii,Mammalia,Artiodactyla,Cervidae,Cervus,US,DE,MM,2,,live,,Z,
1980,I,Dama dama mesopotamica,Mammalia,Artiodactyla,Cervidae,Dama,AT,DE,,,2,live,,Z,C
1980,I,Hippocamelus antisensis,Mammalia,Artiodactyla,Cervidae,Hippocamelus,DE,PE,,2,,live,,Z,
1980,I,Ozotoceros bezoarticus,Mammalia,Artiodactyla,Cervidae,Ozotoceros,US,DE,,,4,live,,Z,C
1980,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,AT,DE,,,2,live,,Z,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,DD,DE,US,,3,live,,Z,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,DE,DD,MM,3,,live,,,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,DE,DD,,1,,live,,T,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,DE,MM,,1,,live,,T,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,DE,US,,1,,live,,T,C
1980,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,US,CA,,,1,live,,Z,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,XX,,2,,bodies,,,I
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CA,XX,,1,,carapaces,,,I
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,CH,XX,,1,,carapaces,,,I
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,PL,DE,XX,,1,live,,Z,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,1,,carapaces,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BZ,,4,,carapaces,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BZ,,1,,skeletons,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,KR,,1,,bodies,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MR,,4,,specimens,,S,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,4,,carapaces,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,MX,,3,,skulls,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,OM,,8,,specimens,,S,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,2,,bodies,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,2,,carapaces,,P,
1980,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,XX,,1,,trophies,,P,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AD,IT,HN,,18,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AL,IT,MX,,16,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AN,KY,,,48,derivatives,pieces,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,DE,YD,,300,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,EC,,13,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,HN,,25,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,HN,,27,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,ID,,9,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,MX,,42,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,MX,,127,skins,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,XX,,13,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,XX,,367,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,GB,,52,,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,GB,,5610,,soup,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,KY,,,1,bodies,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,DE,KY,,14,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,CO,,8,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,HN,,341,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,HN,,111,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,ID,,54,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,MX,,100,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,MX,,37,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,MX,,24,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,XX,,44,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,IT,XX,,86,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BE,KY,,,2,carapaces,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BH,KY,,,1360.8,meat,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BM,KY,,,1,bodies,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BM,KY,,,2,carapaces,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BS,KY,,,8,carapaces,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BS,KY,,,13.608,meat,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,CH,DE,,551,soup,cartons,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,FR,IT,,33,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,FR,IT,,22,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,IT,HN,,11,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,IT,SO,,11,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,KY,,,0.907,carapaces,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,KY,,,22,carapaces,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,KY,,,58.968,meat,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,KY,,,3.629,oil,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,SR,,300,,bodies,,S,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,XX,,2,,bodies,,,I
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,KY,,325,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,3275,,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,GB,,2,,carapaces,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,HN,,3,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,MX,,1,skins,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,MX,,230,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,PY,,12,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,XX,,9,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,KY,,,294.84,meat,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,KY,,325,,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,XX,,3,,unspecified,,,I
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,CH,GB,,1,soup,cartons,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,GB,KY,,1383.48,meat,kg,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,CO,,1,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,EC,,49,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,EC,,4689,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,HN,,1300,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,HN,,667,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,HN,,202,skins,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,HN,,3445,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,ID,,88,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,ID,,46,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,ID,,266,skins,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,ID,,51,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,MX,,1031,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,MX,,79,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,MX,,1390,skins,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,MX,,4025,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,PY,,27,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,SO,,13,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,107,leather products (small),,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,147,,shoes,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,50,shoes,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,19,,leather items,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,3835,leather items,,,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,,27,bodies,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,,3994.402,carapaces,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,,17,carapaces,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,,11315,carvings,,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,28883,178860.375,meat,kg,T,
1980,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,NI,,,21532.393,calipee,kg,T,
