Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1984,I,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,NL,CA,,2,,live,,,
1984,I,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,,2,feathers,,,
1984,I,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,,28,live,,N,
1984,I,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,12,,live,,S,
1984,I,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,6,,live,,T,
1984,I,Harpia harpyja,Aves,Falconiformes,Accipitridae,Harpia,DE,DD,,1,,live,,Z,C
1984,I,Harpia harpyja,Aves,Falconiformes,Accipitridae,Harpia,DE,DD,,,1,live,,,C
1984,I,Agave parviflora,,Liliales,Agavaceae,Agave,GB,CY,,1,,live,,,
1984,I,Caiman crocodilus apaporiensis,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,BR,,1,,leather items,,T,
1984,I,Caiman crocodilus apaporiensis,Reptilia,Crocodylia,Alligatoridae,Caiman,US,CH,CO,147,,leather items,,T,
1984,I,Caiman crocodilus apaporiensis,Reptilia,Crocodylia,Alligatoridae,Caiman,US,FR,CO,30,,leather items,,T,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,BE,AT,XX,,450,skins,,,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,JP,US,,1,,skeletons,,S,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,AR,,5,,leather items,,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,BR,,1,,bodies,,,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,GB,XX,1,,leather products (small),,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,IT,PY,3,,leather products (small),,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,IT,XX,1,,shoes,,,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,IT,XX,1,,skin pieces,,T,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,PR,,1,,skins,,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,TH,XX,2,,leather products (small),,,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,TH,XX,4,,leather items,,,
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,XX,,1,,bodies,,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,XX,,1,,skins,,,I
1984,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,US,XX,,1,,leather items,,,I
1984,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,CH,GB,,11,,live,,T,C
1984,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,GB,CA,,,1,bodies,,S,
1984,I,Anas laysanensis,Aves,Anseriformes,Anatidae,Anas,JP,NL,,1,,live,,T,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,BR,CA,,,2,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,BR,NL,,,1,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,CH,GB,,7,,live,,T,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,CH,NL,,6,,live,,T,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,DD,DE,,2,,live,,Z,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,DK,DE,,4,,live,,T,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,IL,NL,,,2,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,JP,NL,,4,,live,,T,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,JP,NL,,,4,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,PT,NL,,,2,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,US,CA,,5,5,live,,,C
1984,I,Branta sandvicensis,Aves,Anseriformes,Anatidae,Branta,US,CA,,2,,live,,,
1984,I,Antilocapra americana peninsularis,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,JP,US,,,2,live,,,C
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,AE,NL,,,104,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,AT,NL,,,1886,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,AU,MG,,,4,live,,T,
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,BE,NL,,,109,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,BH,NL,,,8,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,DE,NL,,,9966,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,DK,NL,,,1425,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,FI,NL,,,408,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,FR,NL,,,632,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,GB,NL,,,841,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,IT,NL,,,64,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,KW,NL,,,361,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,LB,NL,,,38,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,LU,NL,,,24,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,PT,NL,,,196,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,SA,NL,,,85,live,,,A
1984,I,Alocasia spp.,,Arales,Araceae,Alocasia,SE,NL,,,185,live,,,A
1984,I,Alocasia zebrina,,Arales,Araceae,Alocasia,US,PH,,6,,live,,,I
1984,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CU,NI,,,1,live,,E,
1984,I,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CU,NI,,,1,live,,S,
1984,I,Ateles geoffroyi ornatus,Mammalia,Primates,Atelidae,Ateles,US,PA,,1,,live,,,I
1984,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,CA,ID,,,1,bone carvings,,,
1984,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,1,bones,,,
1984,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,2,carvings,,,
1984,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,US,XX,,1,,oil,,,
1984,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,CA,ID,,1,,bone carvings,,,
1984,I,Balaenoptera acutorostrata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,JP,NO,,,248584,meat,kg,T,
1984,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,CH,FR,JP,19,,bones,kg,,
1984,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,PK,,1,,bones,,,
1984,I,Balaenoptera edeni,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,PK,,1,,skulls,,,
1984,I,Balaenoptera musculus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,US,NO,,7,,specimens,,,I
1984,I,Acrantophis spp.,Reptilia,Serpentes,Boidae,Acrantophis,US,ZA,,7,,live,,,C
1984,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,DE,CH,,,1,live,,,C
1984,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,NL,CH,,2,2,live,,,C
1984,I,Acrantophis dumerili,Reptilia,Serpentes,Boidae,Acrantophis,SE,US,,2,,live,,Z,
1984,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,CA,US,,3,,live,,,C
1984,I,Epicrates inornatus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,,46,bodies,,S,
1984,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,NL,GB,,,12,live,,B,C
1984,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,NL,GB,,6,,live,,,C
1984,I,Epicrates subflavus,Reptilia,Serpentes,Boidae,Epicrates,US,CA,,,116,bodies,,S,
1984,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,DE,CH,,,6,live,,,C
1984,I,Sanzinia madagascariensis,Reptilia,Serpentes,Boidae,Sanzinia,US,DE,,2,2,live,,T,C
1984,I,Bolyeria multocarinata,Reptilia,Serpentes,Bolyeriidae,Bolyeria,US,GB,,,1,unspecified,,S,
1984,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,GB,US,GB,1,,unspecified,,S,
1984,I,Casarea dussumieri,Reptilia,Serpentes,Bolyeriidae,Casarea,US,GB,,,3,unspecified,,S,
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,CH,FR,XX,4,,trophies,,,
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,CO,US,,,5,live,,T,C
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,DK,GB,,1,,live,,Z,C
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,MA,US,,,1,live,,S,C
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,NL,ZC,,2,,live,,,C
1984,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,US,CA,,,7,live,,Z,
1984,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,1,,trophies,,,
1984,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,TW,,21300,,horn products,,T,
1984,I,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,VN,DD,,,2,live,,,C
1984,I,Bos gaurus,Mammalia,Artiodactyla,Bovidae,Bos,DE,DK,,,1,live,,Z,C
1984,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,DE,DK,XX,,3,live,,Z,C
1984,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,JP,CN,,23050,44450,hair,kg,T,
1984,I,Bos mutus,Mammalia,Artiodactyla,Bovidae,Bos,US,IT,IN,12,,garments,,T,
1984,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,DK,DK,BE,,1,live,,Z,C
1984,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,DK,NL,,1,,live,,Z,C
1984,I,Bubalus depressicornis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,DE,DD,,2,live,,T,C
1984,I,Bubalus mindorensis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,PH,JP,5,,carvings,,,I
1984,I,Bubalus mindorensis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,PH,,3,,carvings,,,I
1984,I,Bubalus mindorensis,Mammalia,Artiodactyla,Bovidae,Bubalus,US,PH,,136,,leather items,,,I
1984,I,Capra falconeri megaceros,Mammalia,Artiodactyla,Bovidae,Capra,US,CA,,,5,live,,Z,
1984,I,Capra falconeri megaceros,Mammalia,Artiodactyla,Bovidae,Capra,ZC,AT,,,2,live,,,C
1984,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,DE,NP,,,1,trophies,,H,
1984,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,JP,NP,,,1,trophies,,H,
1984,I,Capricornis sumatraensis,Mammalia,Artiodactyla,Bovidae,Capricornis,US,NP,,,3,trophies,,H,
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,KP,US,,,2,live,,,C
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,BW,,5,,trophies,,,
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZA,,3,,trophies,,,
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZM,,6,,trophies,,,
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZW,,1,,trophies,,T,
1984,I,Hippotragus niger variani,Mammalia,Artiodactyla,Bovidae,Hippotragus,US,ZW,,13,,trophies,,,
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,JP,NP,,,1,trophies,,H,
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,DE,CN,,1,live,,Z,C
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,DE,DD,,1,live,,T,C
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,JP,,,2,live,,Z,C
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,JP,,1,,live,,Z,
1984,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,NP,,,5,trophies,,H,
1984,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,DD,DE,,1,1,live,,Z,C
1984,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,LY,US,,,2,live,,,
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,AU,NZ,,4,,live,,Z,
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,DD,,2,,live,,Z,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,DE,ZC,,2,,live,,T,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,JP,US,,1,,live,,T,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,JP,US,,,1,live,,Z,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LY,DE,ZC,,1,live,,T,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LY,US,,,3,live,,T,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,LY,US,,,2,live,,,
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,MA,US,,,1,live,,S,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,NL,DD,,2,,live,,,C
1984,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,US,NA,,1,,trophies,,T,
1984,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,JO,CH,,,3,live,,N,C
1984,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,MX,US,,,2,live,,T,C
1984,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,MN,US,MN,,1,trophies,,T,
1984,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,MN,,5,,trophies,,,
1984,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,US,US,MN,,1,trophies,,T,
1984,I,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,AT,DE,IN,,1,trophies,,H,
1984,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,US,DE,,1,,garments,,T,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,ES,,4,,trophies,,,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,FR,,2,,bodies,,,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,IT,,20,,garments,,T,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,NZ,,2,,bodies,,T,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,NZ,,5,,live,,T,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,NZ,,3,,trophies,,,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,US,AT,2,,trophies,,,
1984,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,US,XX,,143,,skins,,T,
1984,I,Nectophrynoides spp.,Amphibia,Anura,Bufonidae,Nectophrynoides,GB,TZ,,14,,unspecified,,S,
1984,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,GB,IN,,,25,live,,T,A
1984,I,Ariocarpus scaphirostris,,Caryophyllales,Cactaceae,Ariocarpus,US,DE,,1,,live,,T,A
1984,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,GB,IN,,,50,live,,T,A
1984,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,MX,US,MX,,1,live,,,
1984,I,Ariocarpus trigonus,,Caryophyllales,Cactaceae,Ariocarpus,US,MX,,1,,live,,,I
1984,I,Aztekium ritteri,,Caryophyllales,Cactaceae,Aztekium,GB,CY,,1,,live,,,
1984,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,AU,US,,,220,seeds,,T,
1984,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,BE,US,,,20,seeds,,T,
1984,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,DE,US,,,40,seeds,,T,
1984,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,GB,US,,,20,seeds,,T,
1984,I,Escobaria minima,,Caryophyllales,Cactaceae,Escobaria,NL,US,,,20,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,AT,US,,,80,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,AU,US,,,40,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,BE,US,,,20,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,CA,US,,,40,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,DE,US,,,10,live,,T,A
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,DE,US,,,70,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,FR,US,,,10,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,GB,US,,,20,live,,T,A
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,GB,US,,,50,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,IT,US,,,10,seeds,,T,
1984,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,NL,JP,,500,,live,,,A
1984,I,Mammillaria pectinifera,,Caryophyllales,Cactaceae,Mammillaria,GB,CY,,1,,live,,,
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,AT,DE,,,2,live,,T,A
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,DE,BR,,2000,,live,,T,A
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,GB,IN,,,50,live,,T,A
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,NL,BR,,12520,,live,,,A
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,US,BR,,3750,,live,,T,A
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,US,BR,,500,,live,,T,
1984,I,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,US,BR,,550,,live,,,I
1984,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,AT,DE,,,1,live,,T,A
1984,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,GB,IN,,,25,live,,T,A
1984,I,Pachycereus militaris,,Caryophyllales,Cactaceae,Pachycereus,US,MX,,3,,live,,,I
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,AT,US,,,5,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,AU,US,,,20,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,BE,US,,,5,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,DE,US,,,15,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,FR,US,,,15,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,GB,US,,,5,live,,T,A
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,GB,US,,,15,seeds,,T,
1984,I,Pediocactus sileri,,Caryophyllales,Cactaceae,Pediocactus,IT,US,,,5,seeds,,T,
1984,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,AT,DE,,,1,live,,T,A
1984,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,GB,CY,,1,,live,,,
1984,I,Pelecyphora strobiliformis,,Caryophyllales,Cactaceae,Pelecyphora,US,DE,,1,,live,,T,A
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,AT,US,,,20,seeds,,T,
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,AU,US,,,10,seeds,,T,
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,BE,US,,,10,seeds,,T,
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,CH,US,,,20,seeds,,T,
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,GB,US,,,20,seeds,,T,
1984,I,Sclerocactus mariposensis,,Caryophyllales,Cactaceae,Sclerocactus,IT,US,,,10,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,AT,US,,,5,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,AU,US,,,25,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,CH,US,,,5,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,DE,US,,,20,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,DK,US,,,5,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,FR,US,,,5,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,GB,US,,,15,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,IT,US,,,5,seeds,,T,
1984,I,Sclerocactus mesae-verdae,,Caryophyllales,Cactaceae,Sclerocactus,NL,US,,,5,seeds,,T,
1984,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,US,MX,,6,,live,,,I
1984,I,Turbinicarpus spp.,,Caryophyllales,Cactaceae,Turbinicarpus,AT,DE,,,2,live,,T,A
1984,I,Turbinicarpus spp.,,Caryophyllales,Cactaceae,Turbinicarpus,GB,IN,,,100,live,,T,A
1984,I,Turbinicarpus spp.,,Caryophyllales,Cactaceae,Turbinicarpus,XX,GB,,,1,live,,,A
1984,I,Turbinicarpus beguinii,,Caryophyllales,Cactaceae,Turbinicarpus,AT,US,MX,,100,live,,T,
1984,I,Turbinicarpus beguinii,,Caryophyllales,Cactaceae,Turbinicarpus,IT,US,MX,,9,live,,T,
1984,I,Turbinicarpus beguinii,,Caryophyllales,Cactaceae,Turbinicarpus,SE,US,MX,,2,live,,T,
1984,I,Turbinicarpus beguinii,,Caryophyllales,Cactaceae,Turbinicarpus,US,DE,,2,,live,,T,A
1984,I,Turbinicarpus beguinii,,Caryophyllales,Cactaceae,Turbinicarpus,US,MX,,300,,live,,T,
1984,I,Turbinicarpus horripilus,,Caryophyllales,Cactaceae,Turbinicarpus,IT,US,,,2,live,,T,A
1984,I,Turbinicarpus horripilus,,Caryophyllales,Cactaceae,Turbinicarpus,US,DE,,1,,live,,T,A
1984,I,Turbinicarpus laui,,Caryophyllales,Cactaceae,Turbinicarpus,AT,DE,,,4,live,,T,A
1984,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,,3,live,,T,A
1984,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,PT,GB,,,1,live,,,A
1984,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,US,DE,,1,1,live,,T,A
1984,I,Turbinicarpus mandragora,,Caryophyllales,Cactaceae,Turbinicarpus,US,DE,,1,,live,,T,A
1984,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,AT,DE,,,1,live,,T,A
1984,I,Turbinicarpus pseudomacrochele,,Caryophyllales,Cactaceae,Turbinicarpus,GB,IN,,,75,live,,T,A
