Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1978,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AE,ZA,,,6,live,,,
1978,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,TZ,,1,,trophies,,P,
1978,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,3,,trophies,,P,
1978,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,XX,DD,,,1,live,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AN,ZA,,,2,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AN,ZA,,,2,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AR,BW,,,2,skulls,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,,1,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AU,ZA,,,1,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,,3,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,4,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CA,ZA,,,1,specimens,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,BW,,2,,trophies,,P,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,NA,,5,,trophies,,P,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,,1,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZM,,3,,trophies,,P,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,BW,,1,,trophies,,P,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,BW,,,4,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,BW,,,5,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,BW,,,7,skulls,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,BW,,,1,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,ZA,,,3,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,FR,BW,,,2,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,FR,BW,,,1,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,BW,,,2,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,BW,,,1,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,BW,,,2,skulls,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,BW,,,1,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,MA,GB,,,1,live,,,C
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,BW,,1,1,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,BW,,,1,skulls,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,12,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,3,horns,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,2,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,1,specimens,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,US,ZA,,,2,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,VE,ZA,,,2,feet,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,VE,ZA,,,2,trophies,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,XX,BW,,,2,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ZW,BW,,,1,skins,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ZW,BW,,,1,skin pieces,,,
1978,I,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ZW,BW,,,3,skulls,,,
1978,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,DK,NP,,,1,skins,,,
1978,I,Naemorhedus goral,Mammalia,Artiodactyla,Bovidae,Naemorhedus,US,NP,,,1,skins,,,
1978,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,IL,US,,,8,live,,,
1978,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,JO,US,,,4,live,,,
1978,I,Ovis ammon hodgsonii,Mammalia,Artiodactyla,Bovidae,Ovis,CH,DE,CH,1,,trophies,,,
1978,I,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,CA,US,,1,,trophies,,,
1978,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,CH,CY,,4,,live,,Z,C
1978,I,Ovis aries ophion,Mammalia,Artiodactyla,Bovidae,Ovis,US,IR,,3,,trophies,,,
1978,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,US,AU,,,1,bodies,,,
1978,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,NL,NO,,,10,live,,,C
1978,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,US,CA,,,1,live,,Z,
1978,I,Camelus bactrianus,Mammalia,Artiodactyla,Camelidae,Camelus,US,NO,,,10,live,,,C
1978,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,BE,,2,,live,,Z,C
1978,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,DE,PE,,,6,cloth,kg,S,
1978,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,JP,GB,XX,,3,cloth,m,,
1978,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,PE,,,25,skeletons,,S,
1978,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,US,PE,,,3,skulls,,S,
1978,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,US,DE,,,1,live,,,C
1978,I,Speothos venaticus,Mammalia,Carnivora,Canidae,Speothos,US,DE,,1,,live,,,
1978,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,DD,XX,,1,,live,,,
1978,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,XX,DD,,,2,live,,,
1978,I,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,CH,NL,,2,,live,,S,C
1978,I,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,NL,CH,,,1,live,,,C
1978,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,US,,,2,live,,,
1978,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,DE,GB,PA,,6,live,,,
1978,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,CH,DE,,1,,live,,S,
1978,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DE,CH,,,2,live,,,C
1978,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,DE,FR,,,1,live,,Z,C
1978,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,FI,GB,XX,,4,live,,,
1978,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,FI,GB,,2,,live,,Z,
1978,I,Cercocebus galeritus,Mammalia,Primates,Cercopithecidae,Cercocebus,DE,BE,,4,,live,,,C
1978,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,CA,DE,,1,,live,,Z,
1978,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,XX,DD,,,4,live,,,
1978,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,DE,IN,,4,,live,,,C
1978,I,Cervus eldii,Mammalia,Artiodactyla,Cervidae,Cervus,SG,US,,,2,live,,,
1978,I,Pudu puda,Mammalia,Artiodactyla,Cervidae,Pudu,GB,NL,,2,,live,,,C
1978,I,Pudu puda,Mammalia,Artiodactyla,Cervidae,Pudu,NL,DE,,,1,live,,,C
1978,I,Rucervus duvaucelii,Mammalia,Artiodactyla,Cervidae,Rucervus,DE,US,,2,,live,,,C
1978,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,XX,DD,,,2,live,,,
1978,I,Cheirogaleus spp.,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,GB,,,2,live,,,
1978,I,Cheirogaleus major,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,US,GB,,2,,live,,,
1978,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,CH,DE,,1,,specimens,,S,
1978,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,CH,DE,,1,,specimens,,S,
1978,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,CH,MG,,6,live,,,
1978,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,CH,,1,1,live,,,C
1978,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,FR,MG,,6,,live,,B,
1978,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,FR,MG,,,6,live,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,XX,,17,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AT,IT,XX,,145,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,DE,KY,,600,meat,g,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,IT,XX,,54,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,IT,XX,,72,shoes,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,1,bodies,,P,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,AU,PG,,,4,carapaces,,P,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,CH,DE,,318,soup,cartons,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,IT,XX,,50,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CA,PH,,3,,carapaces,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,KY,,15,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,1554,,calipee,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,2575,,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,DE,,15,,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,HN,,84,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,MX,,20,leather items,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IT,XX,,265,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,3750,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,13,shoes,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,IT,XX,,5320,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,2370,,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,KY,,2603,,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,DE,KY,,367,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,DE,KY,1106,,soup,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,DE,NI,860,,soup,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,KY,1038,,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,KY,2659,,soup,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,XX,31,,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,GB,XX,510,,soup,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,IT,XX,,169,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DK,IT,XX,,32,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,DE,KY,,626,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,MG,,,1,bodies,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,DE,KY,,17101,meat,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,IT,XX,,34,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,IT,XX,,85,shoes,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,1088.64,,bones,kg,T,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,63,,carapaces,pieces,T,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,11,,carapaces,,T,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,KY,,5.443,,scales,kg,T,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,HK,IT,XX,,74,shoes,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,HK,IT,XX,,4,skins,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,JP,IT,XX,,2,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NO,IT,XX,,36,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,PG,,,1,carapaces,,P,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,SE,IT,XX,,35,leather products (small),,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,XX,1,,carapaces,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,CA,,,1,carapaces,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,IT,XX,33,,shoes,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,57,,carapaces,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,8,,carapaces,shipments,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,355,,carvings,,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,KY,,3.629,,soup,kg,,
1978,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,PG,,,1,skulls,,S,
1978,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DK,GB,KY,240,,meat,kg,,
1978,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DK,GB,KY,585,,soup,kg,,
1978,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,HK,JP,MX,700,,skin pieces,,T,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AR,SC,,,2,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AT,SC,,,9,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,4,bodies,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,5,carapaces,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,PG,,,3,leather items,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,SC,,,4,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,SC,,,126,carapaces,kg,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,BE,SC,,,26,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,KE,,1,,bodies,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,PF,,2,,bodies,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,SC,,1,,bodies,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,SC,,,10,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,ZA,,1,,bodies,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,DE,SC,,,25,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,ES,SC,,,12,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FI,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,SC,,,143,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,PG,,,4,carapaces,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,PG,,,1,leather items,,P,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,SC,,,13,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,IN,SC,,,1,live,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,IT,SC,,,28,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,SC,,,3,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,JP,SC,,,1268,carapaces,kg,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,KE,SC,,,5,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,LU,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,MA,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,MT,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,NG,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,NL,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,NO,SC,,,2,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,NZ,SC,,,4,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SA,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,SE,SC,,,1,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,SC,,,3,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,XX,SC,,,2,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,ZA,SC,,,2,bodies,,,
1978,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,ZM,SC,,,1,bodies,,,
1978,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,CR,,,1,carapaces,,,
1978,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,MX,,2000,,skins,,,
1978,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,US,PG,,,1,carapaces,,P,
